iteration dataset variable_type variable_source variable_name spatial_frequency_bin spatial_region MSAV PSD MAV R
0 train anatomy model a_pred all all "<xarray.DataArray 'anatomy' ()> Size: 8B
array(0.)
26 train Laplacian reference Lu_true 7.0 all  2607.952916773148  
26 train Laplacian reference Lu_true 8.0 all  1919.1599351332718  
26 train Laplacian reference Lu_true 9.0 all  1346.1640571232067  
26 train Laplacian reference Lu_true 10.0 all  1132.5993493290525  
26 train Laplacian reference Lu_true all 1   12.51688793914196 
26 train Laplacian reference Lu_true all 2   3.745669203795787 
26 train Laplacian reference Lu_true all 3   6.687161882960564 
26 train Laplacian reference Lu_true all 4   11.790114119299055 
26 train Laplacian reference Lu_true all 5   12.181949943004938 
26 train PDE model pde_grad all all "<xarray.DataArray 'PDE' ()> Size: 8B
array(0.)
Coordinates:
    frequency  int32 4B 90
    variable   <U8 32B 'pde_grad'"   "<xarray.DataArray 'PDE' ()> Size: 8B
array(nan)
Coordinates:
    frequency  int32 4B 90"
26 train PDE model pde_grad 1.0 all    
26 train PDE model pde_grad 2.0 all  0.0  
26 train PDE model pde_grad 3.0 all  0.0  
26 train PDE model pde_grad 4.0 all  0.0  
26 train PDE model pde_grad 5.0 all  0.0  
26 train PDE model pde_grad 6.0 all  0.0  
26 train PDE model pde_grad 7.0 all  0.0  
26 train PDE model pde_grad 8.0 all  0.0  
26 train PDE model pde_grad 9.0 all  0.0  
26 train PDE model pde_grad 10.0 all  0.0  
26 train PDE model pde_grad all 1   0.0 
26 train PDE model pde_grad all 2   0.0 
26 train PDE model pde_grad all 3   0.0 
26 train PDE model pde_grad all 4   0.0 
26 train PDE model pde_grad all 5   0.0 
26 train PDE residual pde_diff all all "<xarray.DataArray 'PDE' ()> Size: 8B
array(1.03763023e+08)
Coordinates:
    frequency  int32 4B 90
    variable   <U8 32B 'pde_diff'"   
26 train PDE residual pde_diff 1.0 all    
26 train PDE residual pde_diff 2.0 all  9580725577.78603  
26 train PDE residual pde_diff 3.0 all  199496531.82328174  
26 train PDE residual pde_diff 4.0 all  1111202223.1161158  
26 train PDE residual pde_diff 5.0 all  28110610.66129144  
26 train PDE residual pde_diff 6.0 all  455420046.50467396  
26 train PDE residual pde_diff 7.0 all  11350593.165971398  
26 train PDE residual pde_diff 8.0 all  126824938.00143982  
26 train PDE residual pde_diff 9.0 all  9715695.072876621  
26 train PDE residual pde_diff 10.0 all  2381846.4689124147  
26 train PDE residual pde_diff all 1   7278.744657932885 
26 train PDE residual pde_diff all 2   7516.297096548146 
26 train PDE residual pde_diff all 3   7470.506386266521 
26 train PDE residual pde_diff all 4   10163.059193976667 
26 train PDE residual pde_diff all 5   8812.450931036838 
26 train PDE reference mu_diff all all "<xarray.DataArray 'PDE' ()> Size: 8B
array(1.03763023e+08)
Coordinates:
    frequency  int32 4B 90
    variable   <U8 32B 'mu_diff'"   
26 train PDE reference mu_diff 1.0 all    
26 train PDE reference mu_diff 2.0 all  9580725577.78603  
26 train PDE reference mu_diff 3.0 all  199496531.82328174  
26 train PDE reference mu_diff 4.0 all  1111202223.1161158  
26 train PDE reference mu_diff 5.0 all  28110610.66129144  
26 train PDE reference mu_diff 6.0 all  455420046.50467396  
26 train PDE reference mu_diff 7.0 all  11350593.165971398  
26 train PDE reference mu_diff 8.0 all  126824938.00143982  
26 train PDE reference mu_diff 9.0 all  9715695.072876621  
26 train PDE reference mu_diff 10.0 all  2381846.4689124147  
26 train PDE reference mu_diff all 1   7278.744657932885 
26 train PDE reference mu_diff all 2   7516.297096548146 
26 train PDE reference mu_diff all 3   7470.506386266521 
26 train PDE reference mu_diff all 4   10163.059193976667 
26 train PDE reference mu_diff all 5   8812.450931036838 
26 train elastogram model mu_pred all all "<xarray.DataArray 'elastogram' ()> Size: 8B
array(1.12987444e+08)
Coordinates:
    frequency  int32 4B 90
    variable   <U7 28B 'mu_pred'"   "<xarray.DataArray 'elastogram' ()> Size: 8B
array(-0.04910966)
Coordinates:
    frequency  int32 4B 90"
26 train elastogram model mu_pred 1.0 all    
26 train elastogram model mu_pred 2.0 all  11850388553.654634  
26 train elastogram model mu_pred 3.0 all  169025255.34052935  
26 train elastogram model mu_pred 4.0 all  1105106551.4414103  
26 train elastogram model mu_pred 5.0 all  26926306.511361804  
26 train elastogram model mu_pred 6.0 all  454440605.33630645  
26 train elastogram model mu_pred 7.0 all  10983948.980968406  
26 train elastogram model mu_pred 8.0 all  126489158.47618243  
26 train elastogram model mu_pred 9.0 all  9533084.710359033  
26 train elastogram model mu_pred 10.0 all  2190996.193380864  
26 train elastogram model mu_pred all 1   7767.462321391287 
26 train elastogram model mu_pred all 2   7966.616802145496 
26 train elastogram model mu_pred all 3   5794.836566207288 
26 train elastogram model mu_pred all 4   3575.159945948284 
26 train elastogram model mu_pred all 5   7211.822981654204 
26 train elastogram residual mu_diff all all "<xarray.DataArray 'elastogram' ()> Size: 8B
array(1.03763023e+08)
Coordinates:
    frequency  int32 4B 90
    variable   <U7 28B 'mu_diff'"   
26 train elastogram residual mu_diff 1.0 all    
26 train elastogram residual mu_diff 2.0 all  9580725577.78603  
26 train elastogram residual mu_diff 3.0 all  199496531.82328174  
26 train elastogram residual mu_diff 4.0 all  1111202223.1161158  
26 train elastogram residual mu_diff 5.0 all  28110610.66129144  
26 train elastogram residual mu_diff 6.0 all  455420046.50467396  
26 train elastogram residual mu_diff 7.0 all  11350593.165971398  
26 train elastogram residual mu_diff 8.0 all  126824938.00143982  
26 train elastogram residual mu_diff 9.0 all  9715695.072876621  
26 train elastogram residual mu_diff 10.0 all  2381846.4689124147  
26 train elastogram residual mu_diff all 1   7278.744657932885 
26 train elastogram residual mu_diff all 2   7516.297096548146 
26 train elastogram residual mu_diff all 3   7470.506386266521 
26 train elastogram residual mu_diff all 4   10163.059193976667 
26 train elastogram residual mu_diff all 5   8812.450931036838 
26 train elastogram reference mu_true all all "<xarray.DataArray 'elastogram' ()> Size: 8B
array(14290650.18259529)
Coordinates:
    frequency  int32 4B 90
    variable   <U7 28B 'mu_true'"   
26 train elastogram reference mu_true 1.0 all    
26 train elastogram reference mu_true 2.0 all  3205625360.7457643  
26 train elastogram reference mu_true 3.0 all  27052149.866971437  
26 train elastogram reference mu_true 4.0 all  5887737.94901611  
26 train elastogram reference mu_true 5.0 all  1317326.3449889477  
26 train elastogram reference mu_true 6.0 all  930774.2190823411  
26 train elastogram reference mu_true 7.0 all  373110.26991664956  
26 train elastogram reference mu_true 8.0 all  318738.2962869032  
26 train elastogram reference mu_true 9.0 all  188345.85649560567  
26 train elastogram reference mu_true 10.0 all  191645.00459403038  
26 train elastogram reference mu_true all 1   3052.8306835779963 
26 train elastogram reference mu_true all 2   10015.975997504951 
26 train elastogram reference mu_true all 3   10015.975997504951 
26 train elastogram reference mu_true all 4   10015.975997504951 
26 train elastogram reference mu_true all 5   10015.975997504951 
26 train direct model direct_pred all all "<xarray.DataArray 'direct' ()> Size: 8B
array(22452690.4484988)
Coordinates:
    frequency  int32 4B 90
    variable   <U11 44B 'direct_pred'"   "<xarray.DataArray 'direct' ()> Size: 8B
array(0.42874677)
Coordinates:
    frequency  int32 4B 90"
26 train direct model direct_pred 1.0 all    
26 train direct model direct_pred 2.0 all  4387397372.880142  
26 train direct model direct_pred 3.0 all  116833785.13921782  
26 train direct model direct_pred 4.0 all  34434609.07269123  
26 train direct model direct_pred 5.0 all  16806753.734280754  
26 train direct model direct_pred 6.0 all  9555542.252829911  
26 train direct model direct_pred 7.0 all  4810548.097777674  
26 train direct model direct_pred 8.0 all  3562649.8066109684  
26 train direct model direct_pred 9.0 all  2109646.8825986898  
26 train direct model direct_pred 10.0 all  1811572.079111452  
26 train direct model direct_pred all 1   3496.308162107902 
26 train direct model direct_pred all 2   9757.922760226036 
26 train direct model direct_pred all 3   8385.944868196711 
26 train direct model direct_pred all 4   3803.0802775146667 
26 train direct model direct_pred all 5   3415.1419997440953 
26 train direct residual direct_diff all all "<xarray.DataArray 'direct' ()> Size: 8B
array(7474921.20340743)
Coordinates:
    frequency  int32 4B 90
    variable   <U11 44B 'direct_diff'"   
26 train direct residual direct_diff 1.0 all    
26 train direct residual direct_diff 2.0 all  825458252.8449337  
26 train direct residual direct_diff 3.0 all  118197169.6960203  
26 train direct residual direct_diff 4.0 all  39606002.2841481  
26 train direct residual direct_diff 5.0 all  18251720.426647622  
26 train direct residual direct_diff 6.0 all  11220001.25895756  
26 train direct residual direct_diff 7.0 all  5275058.312648423  
26 train direct residual direct_diff 8.0 all  4033557.5300058182  
26 train direct residual direct_diff 9.0 all  2298159.0371957435  
26 train direct residual direct_diff 10.0 all  1977224.1394095193  
26 train direct residual direct_diff all 1   674.2022035219995 
26 train direct residual direct_diff all 2   647.4812248444339 
26 train direct residual direct_diff all 3   7219.677885356874 
26 train direct residual direct_diff all 4   6785.923881524675 
26 train direct residual direct_diff all 5   6664.989361940163 
26 train direct reference mu_true all all "<xarray.DataArray 'direct' ()> Size: 8B
array(14290650.18259529)
Coordinates:
    frequency  int32 4B 90
    variable   <U11 44B 'mu_true'"   
26 train direct reference mu_true 1.0 all    
26 train direct reference mu_true 2.0 all  3205625360.7457643  
26 train direct reference mu_true 3.0 all  27052149.866971437  
26 train direct reference mu_true 4.0 all  5887737.94901611  
26 train direct reference mu_true 5.0 all  1317326.3449889477  
26 train direct reference mu_true 6.0 all  930774.2190823411  
26 train direct reference mu_true 7.0 all  373110.26991664956  
26 train direct reference mu_true 8.0 all  318738.2962869032  
26 train direct reference mu_true 9.0 all  188345.85649560567  
26 train direct reference mu_true 10.0 all  191645.00459403038  
26 train direct reference mu_true all 1   3052.8306835779963 
26 train direct reference mu_true all 2   10015.975997504951 
26 train direct reference mu_true all 3   10015.975997504951 
26 train direct reference mu_true all 4   10015.975997504951 
26 train direct reference mu_true all 5   10015.975997504951 
27 train anatomy model a_pred all all "<xarray.DataArray 'anatomy' ()> Size: 8B
array(0.)
Coordinates:
    frequency  int32 4B 90
    variable   <U6 24B 'a_pred'"   "<xarray.DataArray 'anatomy' ()> Size: 8B
array(nan)
Coordinates:
    frequency  int32 4B 90"
27 train anatomy model a_pred 1.0 all    
27 train anatomy model a_pred 2.0 all  0.0  
27 train anatomy model a_pred 3.0 all  0.0  
27 train anatomy model a_pred 4.0 all  0.0  
27 train anatomy model a_pred 5.0 all  0.0  
27 train anatomy model a_pred 6.0 all  0.0  
27 train anatomy model a_pred 7.0 all  0.0  
27 train anatomy model a_pred 8.0 all  0.0  
27 train anatomy model a_pred 9.0 all  0.0  
27 train anatomy model a_pred 10.0 all  0.0  
27 train anatomy model a_pred all 1   0.0 
27 train anatomy model a_pred all 2   0.0 
27 train anatomy model a_pred all 3   0.0 
27 train anatomy model a_pred all 4   0.0 
27 train anatomy model a_pred all 5   0.0 
27 train anatomy residual a_diff all all "<xarray.DataArray 'anatomy' ()> Size: 8B
array(0.)
Coordinates:
    frequency  int32 4B 90
    variable   <U6 24B 'a_diff'"   
27 train anatomy residual a_diff 1.0 all    
27 train anatomy residual a_diff 2.0 all  0.0  
27 train anatomy residual a_diff 3.0 all  0.0  
27 train anatomy residual a_diff 4.0 all  0.0  
27 train anatomy residual a_diff 5.0 all  0.0  
27 train anatomy residual a_diff 6.0 all  0.0  
27 train anatomy residual a_diff 7.0 all  0.0  
27 train anatomy residual a_diff 8.0 all  0.0  
27 train anatomy residual a_diff 9.0 all  0.0  
27 train anatomy residual a_diff 10.0 all  0.0  
27 train anatomy residual a_diff all 1   0.0 
27 train anatomy residual a_diff all 2   0.0 
27 train anatomy residual a_diff all 3   0.0 
27 train anatomy residual a_diff all 4   0.0 
27 train anatomy residual a_diff all 5   0.0 
27 train anatomy reference a_true all all "<xarray.DataArray 'anatomy' ()> Size: 8B
array(0.)
Coordinates:
    frequency  int32 4B 90
    variable   <U6 24B 'a_true'"   
27 train anatomy reference a_true 1.0 all    
27 train anatomy reference a_true 2.0 all  0.0  
27 train anatomy reference a_true 3.0 all  0.0  
27 train anatomy reference a_true 4.0 all  0.0  
27 train anatomy reference a_true 5.0 all  0.0  
27 train anatomy reference a_true 6.0 all  0.0  
27 train anatomy reference a_true 7.0 all  0.0  
27 train anatomy reference a_true 8.0 all  0.0  
27 train anatomy reference a_true 9.0 all  0.0  
27 train anatomy reference a_true 10.0 all  0.0  
27 train anatomy reference a_true all 1   0.0 
27 train anatomy reference a_true all 2   0.0 
27 train anatomy reference a_true all 3   0.0 
27 train anatomy reference a_true all 4   0.0 
27 train anatomy reference a_true all 5   0.0 
27 train "wave field" model u_pred all all "<xarray.DataArray 'wave field' ()> Size: 8B
array(0.00056078)
Coordinates:
    frequency  int32 4B 90
    variable   <U6 24B 'u_pred'"   "<xarray.DataArray 'wave field' ()> Size: 8B
array(0.69353893)
Coordinates:
    frequency  int32 4B 90"
27 train "wave field" model u_pred 1.0 all    
27 train "wave field" model u_pred 2.0 all  0.07395398953313827  
27 train "wave field" model u_pred 3.0 all  0.00107302294190284  
27 train "wave field" model u_pred 4.0 all  0.007344016739456159  
27 train "wave field" model u_pred 5.0 all  8.823965796450625e-05  
27 train "wave field" model u_pred 6.0 all  0.0010765538967231372  
27 train "wave field" model u_pred 7.0 all  2.2836946085336683e-05  
27 train "wave field" model u_pred 8.0 all  0.00036285976784079907  
27 train "wave field" model u_pred 9.0 all  9.685310311871134e-06  
27 train "wave field" model u_pred 10.0 all  7.896473095811274e-06  
27 train "wave field" model u_pred all 1   0.0030845078459426026 
27 train "wave field" model u_pred all 2   0.001944213159452373 
27 train "wave field" model u_pred all 3   0.0013977856357667356 
27 train "wave field" model u_pred all 4   0.0017392185967514146 
27 train "wave field" model u_pred all 5   0.0022931802231382554 
27 train "wave field" residual u_diff all all "<xarray.DataArray 'wave field' ()> Size: 8B
array(0.00055949)
Coordinates:
    frequency  int32 4B 90
    variable   <U6 24B 'u_diff'"   
27 train "wave field" residual u_diff 1.0 all    
27 train "wave field" residual u_diff 2.0 all  0.07445593965771884  
27 train "wave field" residual u_diff 3.0 all  0.0008709823982850352  
27 train "wave field" residual u_diff 4.0 all  0.007308791615753933  
27 train "wave field" residual u_diff 5.0 all  7.50743886731137e-05  
27 train "wave field" residual u_diff 6.0 all  0.0010707799670716374  
27 train "wave field" residual u_diff 7.0 all  1.9632633256667737e-05  
